date,station_id,time,humidity
20210128,488200,08:00am,78%
20210128,488200,09:00am,94%
20210128,488200,10:00am,94%
20210128,488200,11:00am,77%
20210128,488200,12:00pm,68%
20210128,488200,01:00pm,59%
20210128,488200,02:00pm,59%
20210128,488200,03:00pm,56%
20210128,488200,04:00pm,59%
20210128,488200,05:00pm,59%
20210128,488200,06:00pm,64%
20210128,488200,07:00pm,63%
20210128,488200,08:00pm,72%
20210128,488200,09:00pm,77%
20210128,488200,10:00pm,82%
20210128,488200,11:00pm,82%
20210128,488200,12:00am,82%
20210128,488200,01:00am,82%
20210128,488200,02:00am,82%
20210128,488200,03:00am,82%
20210128,488200,04:00am,77%
20210128,488200,05:00am,82%
20210128,488200,06:00am,63%
20210129,488200,07:00am,72%
20210129,488200,08:00am,68%
20210129,488200,09:00am,68%
20210129,488200,10:00am,59%
20210129,488200,11:00am,52%
20210129,488200,12:00pm,43%
20210129,488200,01:00pm,53%
20210129,488200,02:00pm,50%
20210129,488200,03:00pm,50%
20210129,488200,04:00pm,53%
20210129,488200,05:00pm,56%
20210129,488200,06:00pm,64%
20210129,488200,07:00pm,64%
20210129,488200,08:00pm,68%
20210129,488200,09:00pm,73%
20210129,488200,10:00pm,77%
20210129,488200,11:00pm,77%
20210129,488200,12:00am,82%
20210129,488200,01:00am,88%
20210129,488200,02:00am,88%
20210129,488200,03:00am,88%
20210129,488200,04:00am,94%
20210129,488200,05:00am,94%
20210129,488200,06:00am,94%
20210130,488200,07:00am,88%
20210130,488200,08:00am,88%
20210130,488200,09:00am,77%
20210130,488200,10:00am,72%
20210130,488200,11:00am,73%
20210130,488200,12:00pm,73%
20210130,488200,01:00pm,78%
20210130,488200,02:00pm,78%
20210130,488200,03:00pm,78%
20210130,488200,04:00pm,83%
20210130,488200,05:00pm,73%
20210130,488200,06:00pm,88%
20210130,488200,07:00pm,83%
20210130,488200,08:00pm,83%
20210130,488200,09:00pm,77%
20210130,488200,10:00pm,77%
20210130,488200,11:00pm,77%
20210130,488200,12:00am,77%
20210130,488200,01:00am,77%
20210130,488200,02:00am,77%
20210130,488200,03:00am,82%
20210130,488200,04:00am,77%
20210130,488200,05:00am,82%
20210130,488200,06:00am,82%
20210131,488200,07:00am,83%
20210131,488200,08:00am,77%
20210131,488200,09:00am,73%
20210131,488200,10:00am,73%
20210131,488200,11:00am,78%
20210131,488200,12:00pm,78%
20210131,488200,01:00pm,83%
